datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,windspeedmax,windspeedmean,sunrise,sunset,normal.tempmax,normal.tempmin,normal.feelslike,normal.precip,normal.humidity,normal.snowdepth,normal.windspeed,normal.windgust,normal.winddir,normal.cloudcover
2025-03-09,17.1,4.6,10.0,17.1,1.8,8.4,-4.3,38.9,0.0,0.0,,0.0,0.5,53.0,25.7,123.1,1010.3,73.2,27.5,143.1,12.3,7.0,25.7,17.2,06:14:06,17:44:01,"[-4.0, 4.3, 10.1]","[-10.9, -2.9, 1.7]","[-18.8, 4.3, 10.1]","[0.0, 1.9, 11.4]","[44.8, 78.0, 99.0]","[1.9, 36.3, 106.5]","[10.4, 25.6, 50.8]","[39.6, 62.6, 111.6]","[25.4, 171.8, 263.1]","[2.5, 65.1, 100.0]"
2025-03-10,16.0,4.3,10.0,16.0,0.2,8.2,1.9,58.6,2.53,20.83,['rain'],0.0,0.5,70.2,33.5,175.5,1002.1,69.6,26.6,140.9,12.3,6.0,33.5,24.2,06:12:00,17:45:37,"[-5.4, 5.0, 11.2]","[-12.8, -2.1, 1.5]","[-20.2, 5.0, 11.2]","[0.0, 1.9, 12.3]","[53.4, 77.3, 96.5]","[1.9, 35.8, 105.9]","[14.0, 27.4, 48.6]","[46.8, 64.4, 86.4]","[47.7, 191.4, 263.4]","[9.7, 68.7, 99.5]"
2025-03-11,10.6,6.7,8.3,10.6,3.4,6.1,5.2,81.4,1.435,12.5,['rain'],0.0,0.4,45.6,22.0,208.6,1002.6,92.9,21.1,102.9,8.9,4.0,22.0,16.2,06:09:54,17:47:12,"[-2.5, 5.4, 13.1]","[-9.7, -1.5, 4.5]","[-18.0, 5.4, 13.1]","[0.0, 1.7, 11.2]","[45.8, 77.8, 97.5]","[1.8, 35.2, 105.5]","[15.1, 30.6, 54.0]","[39.6, 71.3, 115.2]","[12.5, 192.4, 297.1]","[0.0, 73.3, 100.0]"
2025-03-12,12.9,2.9,8.9,12.9,-0.5,7.6,4.4,75.2,51.871,16.67,['rain'],0.0,0.4,51.1,27.6,169.2,998.9,68.2,26.7,111.5,9.7,6.0,27.6,18.5,06:07:47,17:48:47,"[-3.4, 5.7, 16.1]","[-8.7, -0.9, 7.7]","[-16.8, 5.7, 16.1]","[0.0, 1.7, 9.8]","[38.9, 76.6, 96.9]","[1.5, 35.1, 106.2]","[16.9, 29.2, 45.0]","[39.6, 78.1, 241.2]","[30.4, 195.9, 275.8]","[11.0, 74.1, 100.0]"
2025-03-13,10.6,2.2,6.5,10.6,-0.4,3.9,4.3,86.5,7.024,58.33,['rain'],0.0,0.1,68.4,21.5,304.1,994.5,98.3,18.3,28.8,2.5,2.0,21.5,15.3,06:05:40,17:50:21,"[-6.0, 5.7, 15.1]","[-10.2, -0.9, 4.9]","[-20.4, 5.7, 15.1]","[0.0, 1.3, 7.0]","[37.8, 74.3, 96.3]","[1.3, 35.1, 105.3]","[11.5, 29.2, 42.5]","[43.2, 67.3, 115.2]","[12.7, 188.2, 299.3]","[0.1, 71.8, 100.0]"
2025-03-14,3.3,0.8,1.9,0.2,-3.9,-1.6,0.8,92.3,11.68,62.5,"['rain', 'snow']",0.8,0.1,46.8,19.3,359.1,1006.1,96.7,9.4,24.8,2.1,1.0,19.3,13.5,06:03:33,17:51:56,"[-5.0, 5.2, 16.1]","[-8.0, -1.4, 6.4]","[-17.8, 5.2, 16.1]","[0.0, 1.3, 5.1]","[35.1, 78.0, 97.4]","[1.2, 35.0, 101.8]","[12.2, 28.1, 46.8]","[43.2, 66.6, 108.0]","[14.8, 181.0, 274.0]","[3.7, 69.1, 100.0]"
2025-03-15,1.4,-0.4,0.8,-3.9,-6.0,-4.7,-1.2,86.3,8.366,29.17,"['rain', 'snow']",0.7,0.1,58.9,26.2,42.7,1014.5,96.3,14.7,67.9,6.0,4.0,26.2,23.7,06:01:25,17:53:30,"[-4.2, 5.0, 12.6]","[-7.9, -1.3, 4.7]","[-17.6, 5.0, 12.6]","[0.0, 1.5, 11.7]","[40.0, 78.3, 94.9]","[0.9, 34.8, 97.2]","[13.7, 24.5, 39.2]","[39.6, 63.0, 93.6]","[27.8, 166.9, 284.2]","[21.3, 74.2, 99.6]"
2025-03-16,2.8,-2.2,-0.1,-1.3,-7.4,-4.9,-3.3,79.2,0.0,0.0,,0.0,0.5,54.0,22.6,36.8,1016.5,44.9,23.4,179.2,15.4,7.0,22.6,17.4,05:59:17,17:55:04,"[-2.6, 6.0, 12.6]","[-8.7, -0.5, 5.1]","[-15.1, 6.0, 12.6]","[0.0, 2.4, 10.8]","[41.4, 80.8, 95.3]","[0.9, 34.2, 91.1]","[15.5, 26.6, 51.5]","[39.6, 64.8, 100.8]","[32.0, 190.5, 299.5]","[13.8, 75.7, 98.8]"
2025-03-17,0.0,-4.8,-2.1,-4.6,-9.9,-7.5,-6.0,75.5,0.123,29.17,"['rain', 'snow']",1.3,0.7,67.2,32.0,0.3,1022.9,69.6,22.8,72.1,6.1,4.0,32.0,19.5,05:57:09,17:56:38,"[-3.2, 7.8, 17.1]","[-10.9, -0.6, 6.4]","[-18.8, 7.8, 17.1]","[0.0, 1.1, 5.6]","[52.7, 77.6, 95.7]","[0.3, 32.3, 76.8]","[14.0, 27.7, 39.2]","[54.0, 67.3, 90.0]","[20.8, 196.8, 268.6]","[2.7, 60.7, 100.0]"
2025-03-18,2.5,-7.3,-2.3,0.7,-11.8,-5.6,-8.3,65.8,0.067,4.17,['snow'],0.0,0.8,43.2,9.8,1.4,1032.6,8.2,40.2,199.8,17.2,7.0,9.8,8.4,05:55:01,17:58:12,"[-6.4, 7.5, 17.7]","[-9.9, 0.0, 5.1]","[-20.3, 7.5, 17.7]","[0.0, 1.9, 10.7]","[55.3, 75.0, 96.3]","[0.0, 31.0, 78.1]","[16.9, 27.4, 41.4]","[43.2, 68.4, 108.0]","[51.7, 203.4, 309.2]","[9.6, 67.2, 100.0]"
2025-03-19,8.1,-5.1,1.1,5.8,-9.5,-2.5,-7.6,55.2,0.0,0.0,,0.0,0.3,39.6,16.0,241.3,1032.2,0.3,42.9,211.3,18.1,7.0,16.0,12.5,05:52:52,17:59:45,"[-6.2, 5.8, 16.1]","[-9.6, -1.4, 6.1]","[-18.6, 5.8, 16.1]","[0.0, 1.6, 7.5]","[49.0, 75.7, 90.4]","[0.0, 31.1, 78.5]","[16.9, 26.3, 40.7]","[28.8, 61.6, 97.2]","[23.9, 182.5, 269.4]","[0.9, 67.6, 100.0]"
2025-03-20,10.6,-2.3,3.7,10.6,-7.3,0.2,-6.6,48.4,30.535,4.17,"['rain', 'snow']",0.0,0.2,50.4,23.7,215.6,1029.1,0.0,44.4,211.8,18.3,7.0,23.7,17.8,05:50:44,18:01:19,"[-3.2, 5.4, 15.2]","[-8.7, -1.6, 8.0]","[-14.1, 5.4, 15.2]","[0.0, 1.5, 18.7]","[44.3, 75.0, 98.5]","[0.0, 31.5, 79.5]","[11.5, 23.8, 35.6]","[43.2, 58.3, 75.6]","[33.4, 187.3, 256.4]","[4.0, 63.0, 100.0]"
2025-03-21,13.9,-1.6,6.2,13.9,-5.2,4.6,-3.7,51.8,0.0,0.0,,0.0,0.2,43.2,15.8,236.9,1023.4,12.8,38.6,207.9,18.0,7.0,15.8,9.8,05:48:35,18:02:52,"[-2.4, 6.2, 17.6]","[-8.6, -1.5, 7.5]","[-17.3, 6.2, 17.6]","[0.0, 1.4, 8.6]","[43.0, 74.0, 97.1]","[0.0, 31.2, 78.8]","[11.5, 25.6, 49.7]","[39.6, 63.0, 118.8]","[19.9, 195.1, 302.8]","[8.9, 65.9, 100.0]"
2025-03-22,13.9,0.1,7.2,13.9,-2.5,5.8,-1.9,54.5,0.0,0.0,,0.0,0.2,39.6,18.8,101.0,1014.8,29.4,31.6,203.1,17.4,7.0,18.8,11.7,05:46:26,18:04:25,"[-3.0, 5.8, 18.2]","[-9.3, -1.7, 6.1]","[-15.9, 5.8, 18.2]","[0.0, 1.9, 17.2]","[41.1, 73.6, 93.1]","[0.0, 30.8, 78.1]","[12.2, 23.0, 36.7]","[39.6, 59.0, 108.0]","[35.0, 168.9, 272.6]","[4.0, 65.0, 100.0]"
2025-03-23,12.2,5.6,8.7,12.2,2.3,6.8,5.0,77.9,3.677,25.0,['rain'],0.0,0.0,75.6,29.7,142.3,1008.4,91.1,23.8,102.1,8.9,6.0,29.7,19.8,05:44:18,18:05:58,"[-5.5, 7.1, 18.1]","[-11.3, -1.6, 6.7]","[-20.9, 7.1, 18.1]","[0.0, 1.8, 14.8]","[36.6, 74.1, 96.6]","[0.0, 30.2, 80.4]","[16.6, 23.4, 38.5]","[39.6, 61.6, 100.8]","[31.7, 180.0, 302.4]","[7.0, 65.3, 97.9]"
2025-03-24,11.8,6.0,8.6,11.8,3.9,7.1,6.7,88.3,6.168,25.0,['rain'],0.0,0.1,61.8,15.7,277.0,1011.4,89.7,11.1,121.4,10.4,6.0,15.7,10.4,05:42:09,18:07:31,"[-3.5, 7.0, 14.8]","[-12.1, -0.9, 5.4]","[-21.8, 7.0, 14.8]","[0.0, 1.9, 20.1]","[43.5, 72.6, 98.4]","[0.3, 29.6, 81.8]","[14.4, 24.1, 40.7]","[39.6, 63.0, 93.6]","[28.6, 165.8, 302.2]","[0.7, 57.1, 100.0]"
2025-03-25,12.9,4.6,8.3,12.9,3.0,7.5,3.9,75.5,0.557,12.5,['rain'],0.0,0.0,22.7,9.6,352.4,1017.4,53.3,16.4,208.7,18.0,7.0,9.6,7.2,05:40:00,18:09:04,"[-4.5, 7.6, 16.6]","[-7.8, -1.4, 3.4]","[-17.0, 7.6, 16.6]","[0.0, 1.2, 14.7]","[49.3, 71.0, 94.2]","[0.8, 29.1, 83.6]","[13.0, 26.6, 41.0]","[43.2, 67.0, 97.2]","[14.7, 196.5, 332.0]","[10.0, 59.5, 100.0]"
2025-03-26,12.4,2.8,7.5,12.4,-0.1,6.1,3.8,78.3,0.115,4.17,['rain'],0.0,0.0,39.6,17.6,347.9,1017.5,51.9,15.4,182.6,15.7,7.0,17.6,10.4,05:37:52,18:10:36,"[-4.4, 7.1, 16.0]","[-6.5, -0.4, 7.6]","[-15.3, 7.1, 16.0]","[0.0, 1.2, 9.8]","[56.7, 74.9, 95.2]","[0.3, 28.2, 83.7]","[13.7, 27.0, 46.8]","[39.6, 61.6, 97.2]","[27.0, 170.8, 302.3]","[3.8, 68.5, 100.0]"
2025-03-27,7.5,5.2,6.2,4.3,1.7,2.9,2.9,79.8,0.134,8.33,['rain'],0.0,0.0,46.8,20.5,23.4,1019.1,90.5,15.6,149.8,12.9,7.0,20.5,17.2,05:35:43,18:12:09,"[-2.2, 9.0, 16.9]","[-7.2, -0.5, 3.8]","[-15.7, 9.0, 16.9]","[0.0, 0.9, 3.8]","[52.4, 72.5, 94.2]","[0.0, 27.3, 83.0]","[13.0, 23.4, 37.1]","[39.6, 64.4, 129.6]","[23.8, 168.7, 284.9]","[3.3, 58.3, 100.0]"
2025-03-28,13.0,3.1,7.9,13.0,-0.7,5.5,3.4,74.0,0.0,0.0,,0.0,0.0,47.0,26.4,44.2,1012.9,76.0,14.0,195.7,16.7,7.0,26.4,18.6,05:33:35,18:13:41,"[-0.2, 9.7, 17.7]","[-4.9, 0.8, 5.9]","[-9.6, 9.7, 17.7]","[0.0, 0.9, 11.0]","[46.6, 72.3, 91.9]","[0.0, 26.3, 79.5]","[11.9, 24.1, 49.0]","[39.6, 61.9, 118.8]","[30.3, 191.5, 260.0]","[2.1, 59.1, 96.8]"
2025-03-29,12.8,7.4,9.8,12.8,6.3,9.2,6.3,78.9,0.393,41.67,['rain'],0.0,0.0,43.2,17.8,1.3,1008.4,95.8,12.5,64.5,5.7,3.0,17.8,10.5,05:31:26,18:15:14,"[2.1, 9.8, 17.1]","[-2.9, 1.3, 5.0]","[-8.5, 9.8, 17.1]","[0.0, 2.2, 20.5]","[57.5, 74.7, 97.3]","[0.0, 25.3, 74.0]","[12.2, 24.8, 38.9]","[43.2, 67.7, 118.8]","[62.8, 206.6, 285.0]","[3.7, 62.9, 97.9]"
2025-03-30,9.7,5.6,7.9,8.2,3.2,5.8,4.0,77.3,0.485,25.0,['rain'],0.0,0.0,50.0,17.4,317.4,1011.1,95.4,12.1,76.3,6.3,6.0,17.4,12.1,06:29:18,19:16:46,"[0.4, 10.9, 16.4]","[-5.5, 0.9, 7.0]","[-12.0, 10.9, 16.4]","[0.0, 1.9, 12.6]","[53.5, 70.9, 91.0]","[0.0, 24.6, 74.3]","[11.9, 22.0, 39.2]","[43.2, 58.3, 90.0]","[48.3, 198.6, 278.7]","[0.0, 57.0, 100.0]"
2025-03-31,6.8,3.5,5.3,3.8,1.3,2.6,2.1,80.1,1.423,29.17,['rain'],0.0,0.0,43.2,19.0,342.5,1014.9,86.5,24.1,109.6,9.5,5.0,19.0,12.5,06:27:10,19:18:18,"[0.6, 11.1, 20.0]","[-7.0, 1.2, 6.3]","[-12.3, 11.1, 20.0]","[0.0, 2.2, 19.6]","[53.7, 71.7, 98.0]","[0.0, 24.4, 72.1]","[14.4, 28.4, 55.4]","[36.0, 65.2, 108.0]","[53.0, 190.9, 275.1]","[1.5, 53.4, 100.0]"
2025-04-01,5.6,3.7,4.8,2.6,-1.1,1.1,2.3,83.8,1.546,4.17,['rain'],0.0,0.0,54.5,24.8,18.9,1022.7,92.5,13.5,63.5,5.3,2.0,24.8,18.6,06:25:03,19:19:51,"[-0.2, 9.8, 19.8]","[-6.7, 0.7, 8.0]","[-11.9, 9.8, 19.8]","[0.0, 1.2, 8.4]","[50.2, 68.9, 97.2]","[0.0, 23.7, 67.7]","[14.0, 24.8, 41.4]","[43.2, 61.2, 86.4]","[29.6, 172.4, 285.8]","[0.0, 51.3, 100.0]"
2025-04-02,11.3,4.4,7.0,11.3,0.9,4.7,3.3,77.8,0.0,0.0,,0.0,0.0,54.0,20.1,15.8,1022.4,74.8,15.3,96.2,8.3,3.0,20.1,15.4,06:22:55,19:21:23,"[0.1, 10.0, 21.1]","[-5.8, 0.5, 9.1]","[-10.3, 10.0, 21.1]","[0.0, 1.2, 9.5]","[45.4, 67.4, 94.6]","[0.0, 22.9, 64.3]","[13.0, 24.5, 42.5]","[41.8, 59.0, 86.4]","[58.6, 174.4, 267.0]","[0.6, 49.8, 100.0]"
2025-04-03,14.6,3.8,9.0,14.6,0.6,7.5,0.7,57.6,0.0,0.0,,0.0,0.0,57.6,23.2,27.2,1023.5,4.7,36.6,232.3,20.0,7.0,23.2,15.5,06:20:48,19:22:55,"[-1.2, 11.2, 18.8]","[-4.4, 0.9, 7.4]","[-10.9, 11.2, 18.8]","[0.0, 1.1, 8.0]","[49.8, 69.2, 91.0]","[0.0, 21.8, 60.8]","[7.6, 24.1, 46.8]","[39.6, 59.0, 86.4]","[28.1, 196.0, 309.1]","[2.8, 55.1, 99.5]"
2025-04-04,17.3,2.6,10.0,17.3,-0.2,9.0,2.4,61.7,0.0,0.0,,0.0,0.0,39.6,10.9,4.8,1020.6,8.8,37.9,242.1,20.9,7.0,10.9,8.8,06:18:42,19:24:27,"[1.2, 11.4, 21.4]","[-3.9, 1.9, 8.3]","[-10.6, 11.4, 21.4]","[0.0, 0.8, 8.6]","[43.9, 68.3, 89.2]","[0.0, 20.6, 57.6]","[15.8, 25.2, 38.5]","[39.6, 59.8, 97.2]","[21.8, 165.5, 241.7]","[4.0, 56.2, 99.0]"
2025-04-05,9.3,0.0,5.5,6.7,-5.9,2.1,-0.6,66.0,0.023,4.17,"['rain', 'snow']",0.0,0.0,54.3,28.8,352.9,1012.5,69.8,32.0,187.7,16.2,8.0,28.8,18.7,06:16:35,19:25:59,"[0.6, 9.7, 23.0]","[-5.1, 2.0, 8.0]","[-11.0, 9.7, 23.0]","[0.0, 2.1, 16.1]","[45.5, 73.4, 96.3]","[0.0, 20.8, 54.6]","[12.6, 25.6, 44.6]","[39.6, 60.8, 82.8]","[37.2, 168.1, 276.8]","[10.0, 70.2, 100.0]"
2025-04-06,0.3,-2.9,-1.6,-5.1,-9.4,-7.5,-8.9,57.7,0.076,4.17,['snow'],0.0,0.0,56.9,29.3,352.0,1020.3,90.6,26.4,82.2,7.1,4.0,29.3,22.3,06:14:30,19:27:31,"[-1.9, 7.8, 16.3]","[-5.9, 1.4, 7.8]","[-13.4, 7.8, 16.3]","[0.0, 2.3, 10.4]","[45.1, 77.1, 94.4]","[0.0, 21.0, 52.0]","[15.5, 24.1, 33.8]","[39.6, 54.7, 79.2]","[44.5, 208.2, 322.1]","[56.8, 77.5, 99.9]"
2025-04-07,3.1,-1.9,0.6,-0.2,-6.3,-3.3,-4.1,71.2,0.422,54.17,"['rain', 'snow']",0.3,0.1,44.9,17.9,347.6,1022.5,94.5,26.3,80.4,7.0,4.0,17.9,12.9,06:12:24,19:29:03,"[-0.9, 10.1, 19.6]","[-6.9, 1.0, 9.1]","[-14.1, 10.1, 19.6]","[0.0, 1.2, 10.9]","[33.9, 72.0, 91.5]","[0.0, 20.2, 48.1]","[11.5, 24.1, 42.8]","[39.6, 60.5, 90.0]","[67.5, 200.2, 298.8]","[10.4, 64.9, 98.6]"
2025-04-08,7.3,-0.2,3.6,4.1,-3.9,0.6,-2.1,69.0,0.377,37.5,"['rain', 'snow']",0.1,0.0,46.8,22.6,339.7,1024.4,72.1,29.1,130.6,11.4,6.0,22.6,12.8,06:10:19,19:30:35,"[-2.6, 10.2, 19.6]","[-6.3, 1.2, 7.5]","[-14.0, 10.2, 19.6]","[0.0, 2.1, 10.8]","[33.5, 68.3, 89.9]","[0.0, 19.2, 45.4]","[10.4, 27.0, 43.2]","[39.6, 65.2, 100.8]","[31.7, 204.8, 335.6]","[8.0, 59.3, 98.7]"
2025-04-09,10.4,-3.3,3.8,10.4,-7.1,1.3,-5.4,54.8,0.0,0.0,,0.0,0.0,32.4,15.5,322.7,1021.6,48.8,41.7,261.5,22.7,8.0,15.5,10.4,06:08:15,19:32:07,"[-0.2, 11.1, 21.9]","[-6.7, 1.5, 12.4]","[-13.3, 11.1, 21.9]","[0.0, 2.5, 17.9]","[39.5, 69.8, 95.6]","[0.0, 18.2, 43.4]","[14.0, 25.9, 46.4]","[43.2, 62.3, 97.2]","[18.0, 196.9, 326.0]","[7.1, 61.3, 100.0]"
2025-04-10,6.3,0.5,4.2,2.7,-5.0,0.4,-4.7,53.9,1.122,20.83,"['rain', 'snow']",0.0,0.0,55.4,25.7,340.9,1020.0,84.9,39.7,238.4,20.7,8.0,25.7,18.0,06:06:11,19:33:39,"[3.5, 10.3, 17.7]","[-4.6, 2.1, 9.0]","[-9.5, 10.3, 17.7]","[0.0, 2.0, 9.7]","[45.8, 71.7, 94.8]","[0.0, 17.3, 40.9]","[11.9, 25.2, 36.7]","[43.2, 63.0, 97.2]","[39.2, 178.6, 295.9]","[4.1, 66.0, 100.0]"
2025-04-11,9.9,2.7,6.2,7.2,-2.2,2.8,1.0,69.3,0.025,8.33,['rain'],0.0,0.0,54.0,25.5,325.4,1015.1,88.7,24.9,214.3,18.5,8.0,25.5,19.2,06:04:07,19:35:11,"[2.6, 10.9, 20.4]","[-1.0, 2.4, 7.3]","[-6.9, 10.9, 20.4]","[0.0, 1.3, 8.7]","[49.0, 74.3, 96.3]","[0.0, 16.5, 40.7]","[14.4, 24.8, 42.8]","[39.6, 65.9, 115.2]","[28.8, 143.0, 282.1]","[6.3, 71.4, 100.0]"
2025-04-12,14.4,5.6,9.0,14.4,3.6,7.8,3.7,70.8,0.0,0.0,,0.0,0.0,40.9,15.7,334.5,1016.8,70.8,28.1,167.4,14.3,6.0,15.7,9.1,06:02:04,19:36:43,"[2.3, 11.9, 22.8]","[-3.8, 2.3, 7.6]","[-7.8, 11.9, 22.8]","[0.0, 0.8, 6.9]","[51.4, 72.6, 87.2]","[0.0, 15.7, 40.5]","[14.0, 25.2, 43.2]","[36.0, 61.6, 86.4]","[33.0, 154.9, 265.8]","[10.0, 62.2, 100.0]"
2025-04-13,16.9,4.8,11.4,16.9,0.6,10.1,3.7,61.2,0.0,0.0,,0.0,0.0,62.1,32.0,178.5,1011.7,62.4,39.0,183.5,15.7,8.0,32.0,22.4,06:00:02,19:38:15,"[1.1, 11.4, 18.4]","[-1.6, 2.7, 10.3]","[-8.0, 11.4, 18.4]","[0.0, 2.0, 16.0]","[53.0, 74.1, 94.0]","[0.0, 15.2, 40.5]","[10.4, 24.1, 35.3]","[36.0, 57.6, 82.8]","[38.0, 176.6, 292.5]","[1.7, 66.1, 100.0]"
2025-04-14,18.5,8.0,13.5,18.5,6.1,13.2,6.5,63.5,0.0,0.0,,0.0,0.0,43.2,18.3,150.6,1011.9,64.7,39.3,227.6,19.7,7.0,18.3,14.0,05:58:01,19:39:47,"[2.2, 10.9, 19.2]","[-1.5, 3.1, 7.2]","[-6.7, 10.9, 19.2]","[0.0, 3.3, 18.4]","[44.8, 72.1, 95.2]","[0.0, 15.0, 41.0]","[14.4, 24.5, 34.9]","[46.8, 57.6, 75.6]","[17.9, 167.0, 328.0]","[1.7, 61.3, 99.2]"
2025-04-15,13.9,10.4,12.1,13.9,10.4,12.1,8.8,80.1,0.306,37.5,['rain'],0.0,0.0,61.2,29.6,136.6,1008.8,97.9,24.2,85.0,7.3,5.0,29.6,21.1,05:56:00,19:41:19,"[0.9, 12.3, 21.9]","[-2.5, 2.9, 6.9]","[-8.1, 12.3, 21.9]","[0.0, 2.3, 15.5]","[46.2, 70.8, 95.4]","[0.0, 14.1, 45.2]","[14.0, 24.1, 36.0]","[39.6, 54.0, 68.4]","[40.7, 173.9, 328.2]","[3.2, 59.0, 100.0]"
2025-04-16,22.2,12.1,17.1,22.2,12.1,17.1,9.4,62.5,0.0,0.0,,0.0,0.0,72.0,27.6,174.1,1011.0,42.1,36.5,260.6,22.6,8.0,27.6,23.7,05:54:00,19:42:51,"[2.6, 12.0, 19.1]","[-0.8, 3.1, 12.2]","[-4.9, 12.0, 19.1]","[0.0, 2.4, 13.7]","[45.8, 70.1, 89.5]","[0.0, 13.4, 48.6]","[14.4, 24.8, 32.8]","[43.2, 55.8, 72.0]","[57.6, 181.8, 289.5]","[5.4, 59.6, 100.0]"
2025-04-17,23.7,15.2,19.1,23.7,15.2,19.1,7.6,48.4,0.101,12.5,['rain'],0.0,0.0,63.1,30.0,161.1,1011.3,77.6,37.7,194.4,16.9,7.0,30.0,22.9,05:52:01,19:44:23,"[3.7, 11.9, 19.7]","[-1.5, 3.1, 8.8]","[-6.5, 11.9, 19.7]","[0.0, 1.0, 4.3]","[46.1, 70.8, 87.7]","[0.0, 12.6, 48.0]","[16.2, 23.4, 37.1]","[39.6, 58.3, 97.2]","[33.9, 159.8, 273.0]","[17.2, 61.4, 99.9]"
2025-04-18,16.0,9.1,13.1,16.0,6.6,12.7,10.4,83.7,8.057,58.33,['rain'],0.0,0.0,57.6,26.0,154.4,1010.1,92.1,23.0,79.3,7.0,3.0,26.0,16.9,05:50:02,19:45:55,"[2.7, 12.4, 21.3]","[-2.5, 2.7, 8.8]","[-8.0, 12.4, 21.3]","[0.0, 1.5, 10.4]","[52.8, 70.9, 89.6]","[0.0, 11.6, 45.2]","[14.0, 21.2, 29.2]","[39.6, 52.2, 68.4]","[40.8, 156.7, 308.0]","[5.9, 60.7, 100.0]"
2025-04-19,15.6,6.3,10.8,15.6,3.5,9.6,6.0,74.0,0.008,4.17,['rain'],0.0,0.0,43.2,21.5,196.8,1012.4,55.8,36.0,192.9,16.7,8.0,21.5,16.4,05:48:04,19:47:26,"[0.5, 12.1, 20.2]","[-2.0, 3.1, 7.6]","[-9.3, 12.1, 20.2]","[0.0, 1.5, 12.0]","[48.1, 72.2, 91.9]","[0.0, 10.7, 41.8]","[15.5, 24.5, 39.6]","[36.0, 53.3, 72.0]","[10.8, 140.2, 287.3]","[0.4, 60.0, 100.0]"
2025-04-20,18.6,6.9,13.0,18.6,4.0,12.1,6.4,66.5,0.0,0.0,,0.0,0.0,47.9,22.2,189.2,1009.0,44.8,46.9,225.5,19.4,9.0,22.2,16.2,05:46:08,19:48:58,"[0.7, 12.7, 20.4]","[-2.1, 3.4, 9.4]","[-8.4, 12.7, 20.4]","[0.0, 1.0, 8.1]","[42.5, 68.8, 91.1]","[0.0, 9.5, 38.0]","[10.8, 22.7, 39.6]","[32.4, 57.2, 82.8]","[13.7, 143.7, 300.1]","[10.0, 56.4, 96.4]"
2025-04-21,20.2,7.9,14.2,20.2,6.4,13.8,8.4,70.0,0.0,0.0,,0.0,0.0,22.7,12.5,288.2,1009.5,77.7,39.2,252.2,21.8,8.0,12.5,8.2,05:44:12,19:50:30,"[4.7, 13.5, 24.4]","[-4.3, 2.5, 8.6]","[-10.4, 13.5, 24.4]","[0.0, 0.3, 3.6]","[45.5, 64.1, 88.9]","[0.0, 8.2, 34.3]","[10.8, 21.2, 34.2]","[43.2, 56.9, 82.8]","[28.7, 150.2, 248.0]","[3.3, 43.6, 86.7]"
2025-04-22,19.7,9.5,14.5,19.7,8.1,14.4,8.4,69.3,0.076,12.5,['rain'],0.0,0.0,36.0,14.2,349.5,1015.2,56.7,31.4,275.3,23.6,8.0,14.2,9.6,05:42:17,19:52:01,"[6.9, 13.9, 20.9]","[-4.6, 3.2, 10.0]","[-9.2, 13.9, 20.9]","[0.0, 1.6, 12.8]","[46.6, 65.1, 90.0]","[0.0, 7.1, 33.2]","[12.6, 19.8, 30.6]","[39.6, 53.6, 75.6]","[59.7, 158.8, 277.7]","[8.7, 45.3, 99.7]"
2025-04-23,20.7,8.2,14.5,20.7,6.9,14.2,7.3,64.5,0.613,8.33,['rain'],0.0,0.0,29.2,15.2,37.1,1015.0,51.3,33.0,217.4,19.0,9.0,15.2,10.8,05:40:23,19:53:33,"[4.7, 14.2, 21.6]","[-1.7, 3.8, 7.9]","[-4.6, 14.2, 21.6]","[0.0, 1.3, 6.4]","[46.1, 67.8, 88.0]","[0.0, 6.2, 32.8]","[14.0, 20.5, 25.9]","[25.2, 52.6, 82.8]","[43.5, 189.6, 300.6]","[20.8, 59.3, 94.6]"
2025-04-24,18.1,9.0,13.2,18.1,7.9,13.1,9.7,79.9,9.676,45.83,['rain'],0.0,0.0,43.2,16.6,11.2,1011.3,87.4,23.4,172.8,15.0,9.0,16.6,9.7,05:38:30,19:55:04,"[5.9, 14.3, 19.6]","[-1.2, 4.9, 11.2]","[-5.0, 14.3, 19.6]","[0.0, 2.2, 15.2]","[50.7, 69.9, 89.2]","[0.0, 5.1, 31.4]","[10.8, 22.3, 36.0]","[28.8, 56.9, 100.8]","[51.9, 192.6, 316.8]","[24.4, 65.9, 96.6]"
2025-04-25,11.6,8.2,10.0,11.6,4.8,8.6,8.9,92.5,4.721,70.83,['rain'],0.0,0.0,54.0,23.2,8.3,1013.4,99.1,11.1,45.3,4.1,2.0,23.2,16.1,05:36:38,19:56:35,"[4.7, 14.5, 22.2]","[-1.2, 5.1, 13.1]","[-5.7, 14.5, 22.2]","[0.0, 1.7, 8.8]","[54.2, 69.6, 94.2]","[0.0, 4.0, 30.4]","[13.7, 23.4, 39.2]","[43.2, 55.4, 82.8]","[45.2, 191.8, 291.1]","[12.0, 57.2, 98.8]"
