datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,windspeedmax,windspeedmean,sunrise,sunset,normal.tempmax,normal.tempmin,normal.feelslike,normal.precip,normal.humidity,normal.snowdepth,normal.windspeed,normal.windgust,normal.winddir,normal.cloudcover
2023-10-11,18.7,12.0,14.9,18.7,12.0,14.9,11.8,82.5,0.061,12.5,['rain'],0.0,0.0,79.2,29.9,207.3,1019.6,68.9,20.4,133.6,11.6,6.0,29.9,19.6,07:02:24,18:06:42,"[4.3, 12.4, 21.5]","[-1.1, 5.0, 9.9]","[-6.8, 12.4, 21.5]","[0.0, 1.5, 8.8]","[59.4, 81.5, 95.0]","[0.0, 0.4, 7.4]","[12.6, 24.1, 37.1]","[39.6, 57.6, 79.2]","[24.7, 157.8, 272.1]","[11.4, 65.9, 100.0]"
2023-10-12,20.8,12.5,15.6,20.8,12.5,15.6,11.9,79.5,0.62,20.83,['rain'],0.0,0.0,57.6,22.3,223.4,1016.7,69.9,20.9,115.1,9.9,6.0,22.3,15.5,07:03:57,18:04:39,"[1.5, 11.4, 20.1]","[-6.6, 3.8, 11.3]","[-17.2, 11.4, 20.1]","[0.0, 3.7, 25.6]","[73.9, 83.9, 96.1]","[0.0, 0.5, 7.1]","[11.5, 25.6, 50.4]","[43.2, 61.9, 82.8]","[28.5, 174.5, 272.9]","[0.8, 61.7, 100.0]"
2023-10-13,19.2,13.1,15.9,19.2,13.1,15.9,12.7,81.9,4.12,29.17,['rain'],0.0,0.0,61.2,20.2,207.0,1016.5,76.0,21.6,103.4,9.1,4.0,20.2,14.5,07:05:30,18:02:37,"[3.4, 11.0, 19.8]","[-2.7, 4.1, 10.9]","[-8.3, 11.0, 19.8]","[0.0, 3.2, 37.1]","[66.9, 84.2, 96.7]","[0.0, 1.0, 7.2]","[10.4, 21.2, 36.7]","[28.8, 59.0, 90.0]","[57.5, 204.9, 346.6]","[1.8, 65.8, 100.0]"
2023-10-14,19.7,10.9,15.5,19.7,10.9,15.5,11.4,77.8,5.483,20.83,['rain'],0.0,0.0,77.7,27.5,214.5,1010.3,77.1,20.4,95.3,8.2,4.0,27.5,20.1,07:07:03,18:00:35,"[1.2, 10.5, 20.0]","[-1.0, 4.2, 11.1]","[-6.8, 10.5, 20.0]","[0.0, 2.9, 29.5]","[65.0, 85.4, 96.9]","[0.0, 1.6, 18.4]","[10.8, 22.3, 34.9]","[43.2, 60.8, 93.6]","[40.4, 186.6, 322.8]","[0.0, 71.2, 100.0]"
2023-10-15,10.1,4.5,7.8,10.1,1.9,5.8,3.6,75.8,1.559,33.33,['rain'],0.0,0.0,52.1,16.7,308.0,1015.9,63.2,29.8,98.3,8.5,4.0,16.7,11.9,07:08:37,17:58:34,"[0.5, 11.7, 21.2]","[-1.3, 5.4, 10.4]","[-6.3, 11.7, 21.2]","[0.0, 2.3, 30.2]","[55.6, 83.2, 98.1]","[0.0, 2.0, 29.6]","[12.6, 25.2, 39.2]","[39.6, 65.2, 104.4]","[58.9, 208.4, 340.9]","[2.6, 75.4, 100.0]"
2023-10-16,7.6,1.6,4.2,4.8,-1.8,1.1,0.6,78.5,0.016,4.17,['rain'],0.0,0.0,46.8,18.7,260.4,1022.1,56.3,29.5,91.6,7.9,6.0,18.7,13.4,07:10:10,17:56:34,"[3.2, 11.2, 19.3]","[-2.7, 5.0, 10.7]","[-8.0, 11.2, 19.3]","[0.0, 3.8, 18.7]","[56.8, 85.4, 97.1]","[0.0, 2.1, 31.2]","[14.4, 27.7, 75.6]","[39.6, 60.8, 82.8]","[34.6, 170.1, 298.1]","[0.0, 71.8, 100.0]"
2023-10-17,9.0,0.0,3.6,8.5,-2.3,2.5,0.0,78.8,0.008,4.17,"['rain', 'snow']",0.0,0.0,14.4,7.8,37.3,1022.7,63.8,30.3,95.3,8.1,5.0,7.8,5.6,07:11:45,17:54:34,"[4.1, 10.9, 19.7]","[-2.2, 3.9, 9.8]","[-6.3, 10.9, 19.7]","[0.0, 1.5, 11.5]","[63.4, 82.0, 96.2]","[0.0, 2.2, 31.5]","[16.6, 23.0, 34.2]","[39.6, 60.5, 90.0]","[44.2, 189.0, 249.6]","[4.2, 61.1, 100.0]"
2023-10-18,11.1,-1.1,4.1,11.1,-3.9,2.1,-0.1,76.1,0.0,0.0,,0.0,0.0,54.0,17.9,188.5,1017.7,39.6,27.7,136.1,11.8,5.0,17.9,10.7,07:13:19,17:52:36,"[3.4, 10.7, 19.3]","[-3.5, 3.9, 9.6]","[-6.4, 10.7, 19.3]","[0.0, 2.4, 13.8]","[59.3, 82.3, 94.5]","[0.0, 2.1, 31.1]","[8.3, 25.9, 43.2]","[39.6, 65.2, 93.6]","[20.5, 207.5, 265.8]","[2.2, 65.4, 100.0]"
2023-10-19,11.2,2.5,7.4,11.2,-1.9,5.3,5.3,86.4,0.939,25.0,['rain'],0.0,0.0,82.8,22.1,173.0,1003.7,92.5,13.7,37.0,3.2,1.0,22.1,16.7,07:14:54,17:50:39,"[4.0, 10.8, 18.2]","[-1.8, 3.6, 9.2]","[-7.7, 10.8, 18.2]","[0.0, 0.3, 6.0]","[51.0, 81.4, 94.6]","[0.0, 2.2, 30.3]","[16.6, 25.9, 42.5]","[39.6, 65.9, 108.0]","[51.1, 197.8, 300.3]","[13.7, 62.8, 99.6]"
2023-10-20,20.9,10.0,15.4,20.9,10.0,15.4,11.4,78.8,0.122,12.5,['rain'],0.0,0.0,68.4,33.1,180.9,991.2,93.9,15.5,54.6,4.9,3.0,33.1,22.5,07:16:29,17:48:42,"[2.8, 10.7, 19.1]","[-1.6, 3.5, 10.3]","[-6.3, 10.7, 19.1]","[0.0, 1.9, 24.3]","[64.2, 81.7, 95.2]","[0.0, 2.3, 29.8]","[15.1, 26.3, 44.6]","[43.2, 67.0, 100.8]","[117.5, 197.0, 245.4]","[12.4, 67.0, 100.0]"
2023-10-21,20.6,14.3,17.6,20.6,14.3,17.6,12.1,71.1,0.057,4.17,['rain'],0.0,0.0,75.6,32.8,192.4,999.0,82.4,30.6,88.0,7.6,6.0,32.8,18.6,07:18:04,17:46:47,"[3.2, 10.9, 21.1]","[-2.7, 4.1, 9.3]","[-7.2, 10.9, 21.1]","[0.0, 1.1, 5.2]","[67.6, 84.5, 95.9]","[0.0, 2.1, 27.9]","[15.5, 27.7, 40.7]","[32.4, 65.5, 104.4]","[67.1, 206.0, 274.4]","[5.9, 69.9, 99.6]"
2023-10-22,13.9,7.8,12.3,13.9,5.7,11.9,10.6,89.9,14.21,62.5,['rain'],0.0,0.0,50.4,23.3,246.1,1008.2,79.4,22.5,31.7,2.8,3.0,23.3,13.9,07:19:40,17:44:52,"[2.2, 11.4, 19.5]","[-3.2, 4.8, 9.9]","[-7.8, 11.4, 19.5]","[0.0, 3.0, 38.8]","[59.5, 85.0, 93.9]","[0.0, 1.8, 21.7]","[10.8, 24.5, 40.7]","[43.2, 61.9, 90.0]","[29.9, 191.7, 250.6]","[12.7, 63.3, 100.0]"
2023-10-23,15.1,6.0,9.4,15.1,3.4,8.2,6.5,83.6,0.0,0.0,,0.0,0.0,54.0,15.7,242.0,1016.6,69.1,29.9,103.5,8.9,4.0,15.7,9.3,07:21:16,17:42:59,"[0.4, 10.4, 18.0]","[-3.0, 4.6, 9.6]","[-8.7, 10.4, 18.0]","[0.0, 1.4, 7.6]","[74.3, 87.1, 95.8]","[0.0, 1.1, 13.6]","[17.6, 27.7, 43.2]","[43.2, 68.4, 97.2]","[19.5, 179.6, 258.3]","[37.2, 77.6, 100.0]"
2023-10-24,14.8,6.9,10.7,14.8,4.3,9.6,8.8,88.7,2.398,20.83,['rain'],0.0,0.0,72.0,20.5,153.5,1008.7,87.8,20.3,69.8,6.1,4.0,20.5,13.8,07:22:52,17:41:06,"[-1.0, 10.4, 22.9]","[-6.7, 4.6, 10.2]","[-11.7, 10.4, 22.9]","[0.0, 1.0, 8.7]","[65.4, 84.6, 98.0]","[0.0, 0.4, 3.6]","[14.4, 25.9, 41.4]","[43.2, 65.9, 93.6]","[24.9, 174.8, 305.2]","[23.0, 73.5, 100.0]"
2023-10-25,14.0,7.8,11.6,14.0,5.2,11.2,9.2,85.9,5.463,50.0,['rain'],0.0,0.0,57.6,18.3,239.9,1001.6,68.2,21.0,50.4,4.4,2.0,18.3,13.2,07:24:28,17:39:15,"[1.1, 10.7, 17.2]","[-8.1, 4.2, 9.9]","[-14.5, 10.7, 17.2]","[0.0, 1.0, 13.5]","[61.1, 84.6, 97.4]","[0.0, 0.4, 3.5]","[12.6, 28.8, 42.8]","[46.8, 65.9, 129.6]","[63.3, 202.1, 253.1]","[15.0, 70.8, 100.0]"
2023-10-26,12.9,7.9,10.5,12.9,5.2,9.8,7.8,83.7,1.349,37.5,['rain'],0.0,0.0,64.8,22.8,216.9,998.3,85.5,29.5,50.8,4.5,3.0,22.8,15.9,07:26:05,17:37:26,"[2.7, 11.4, 18.0]","[-1.7, 4.4, 9.1]","[-8.0, 11.4, 18.0]","[0.0, 0.6, 4.1]","[73.5, 83.5, 92.5]","[0.0, 0.6, 5.9]","[14.0, 28.1, 57.6]","[43.2, 70.6, 118.8]","[18.6, 198.1, 248.6]","[18.7, 65.2, 94.8]"
2023-10-27,9.5,8.5,9.0,8.6,5.5,7.0,8.0,93.9,23.055,58.33,['rain'],0.0,0.0,55.8,19.9,291.1,994.6,94.3,14.0,12.0,1.0,1.0,19.9,12.9,07:27:42,17:35:37,"[2.9, 11.2, 19.0]","[-4.6, 4.4, 9.9]","[-9.0, 11.2, 19.0]","[0.0, 2.8, 30.6]","[72.0, 84.3, 95.8]","[0.0, 0.7, 5.2]","[15.1, 27.0, 45.0]","[39.6, 65.9, 90.0]","[137.9, 214.5, 269.0]","[12.6, 65.5, 100.0]"
2023-10-28,11.1,6.6,9.0,11.1,3.6,7.1,6.4,84.0,0.114,16.67,['rain'],0.0,0.0,57.6,25.1,222.8,1004.4,78.1,28.2,61.3,5.3,5.0,25.1,17.2,07:29:19,17:33:50,"[-1.1, 10.2, 18.8]","[-5.8, 3.4, 9.3]","[-10.4, 10.2, 18.8]","[0.0, 1.5, 15.7]","[61.6, 81.0, 98.8]","[0.0, 0.7, 4.4]","[13.0, 28.8, 61.2]","[46.8, 64.8, 86.4]","[29.4, 184.8, 261.5]","[2.3, 65.9, 99.9]"
2023-10-29,14.3,7.2,10.8,14.3,4.8,9.9,7.6,81.5,0.0,0.0,,0.0,0.0,72.0,26.2,185.6,1008.5,77.2,26.7,71.4,6.4,4.0,26.2,18.3,06:30:56,16:32:04,"[-1.7, 10.4, 17.6]","[-3.1, 3.5, 11.5]","[-10.4, 10.4, 17.6]","[0.0, 1.9, 11.9]","[48.2, 80.8, 94.5]","[0.0, 0.8, 6.9]","[13.0, 30.2, 57.6]","[46.8, 69.8, 108.0]","[73.5, 199.0, 289.3]","[3.4, 71.0, 98.3]"
2023-10-30,16.1,8.9,12.5,16.1,6.8,11.9,9.7,83.8,0.0,0.0,,0.0,0.0,65.1,30.8,183.3,1008.0,90.5,22.8,66.7,5.9,4.0,30.8,18.7,06:32:34,16:30:19,"[1.0, 9.3, 18.1]","[-3.7, 3.1, 11.9]","[-10.0, 9.3, 18.1]","[0.0, 0.8, 6.7]","[48.1, 79.0, 93.6]","[0.0, 0.7, 5.3]","[18.7, 30.2, 59.0]","[47.9, 74.9, 140.4]","[31.8, 202.1, 310.1]","[0.0, 62.5, 100.0]"
2023-10-31,16.2,7.8,12.1,16.2,5.1,11.3,8.1,77.8,8.291,66.67,['rain'],0.0,0.0,75.6,41.8,203.5,1002.7,96.2,22.9,15.0,1.3,1.0,41.8,24.6,06:34:12,16:28:36,"[3.9, 10.1, 15.4]","[-2.4, 2.5, 10.7]","[-7.6, 10.1, 15.4]","[0.0, 2.3, 30.1]","[56.5, 76.6, 88.4]","[0.0, 0.5, 3.7]","[11.9, 27.0, 56.5]","[43.2, 77.0, 129.6]","[112.6, 192.1, 273.3]","[0.0, 51.0, 82.6]"
2023-11-01,11.8,6.5,8.5,11.8,3.4,6.3,6.0,84.9,0.429,16.67,['rain'],0.0,0.0,61.2,18.5,208.7,1011.1,58.4,27.0,83.8,7.3,4.0,18.5,15.9,06:35:49,16:26:54,"[2.2, 10.7, 16.7]","[-3.8, 3.8, 9.9]","[-8.7, 10.7, 16.7]","[0.0, 0.2, 2.5]","[51.6, 76.1, 95.4]","[0.0, 0.2, 2.0]","[14.0, 32.4, 61.2]","[39.6, 74.9, 126.0]","[70.2, 201.0, 250.3]","[4.6, 64.1, 99.6]"
2023-11-02,14.1,6.2,11.1,14.1,2.9,10.0,6.2,72.8,0.241,12.5,['rain'],0.0,0.0,77.0,42.2,167.8,999.4,86.3,31.5,63.4,5.6,5.0,42.2,30.7,06:37:27,16:25:14,"[-0.5, 9.9, 17.5]","[-6.6, 3.9, 9.1]","[-12.6, 9.9, 17.5]","[0.0, 2.5, 19.0]","[36.9, 83.6, 97.9]","[0.0, 0.3, 4.4]","[15.1, 26.6, 43.2]","[54.0, 71.3, 108.0]","[126.1, 215.7, 303.4]","[1.2, 71.7, 100.0]"
2023-11-03,12.4,4.9,9.6,12.4,0.3,8.0,7.6,87.4,21.087,95.83,['rain'],0.0,0.0,90.0,36.5,183.3,988.3,99.7,13.6,8.6,0.9,0.0,36.5,24.2,06:39:05,16:23:36,"[-1.3, 9.7, 15.0]","[-7.8, 3.4, 11.5]","[-13.9, 9.7, 15.0]","[0.0, 1.1, 6.0]","[32.9, 83.0, 96.2]","[0.0, 0.7, 11.0]","[13.0, 28.4, 43.2]","[54.0, 76.3, 100.8]","[62.9, 200.7, 283.1]","[0.5, 68.7, 96.3]"
2023-11-04,7.9,3.5,5.7,5.3,-1.1,2.4,3.2,84.1,0.159,12.5,['rain'],0.0,0.0,71.4,28.3,190.2,996.2,68.5,25.2,46.8,4.2,2.0,28.3,17.2,06:40:43,16:21:59,"[0.4, 10.3, 15.8]","[-6.2, 3.6, 9.7]","[-12.1, 10.3, 15.8]","[0.0, 2.1, 14.5]","[48.2, 81.0, 94.5]","[0.0, 0.7, 12.1]","[20.9, 35.3, 56.9]","[64.8, 85.0, 118.8]","[63.6, 195.0, 309.7]","[37.3, 72.9, 99.6]"
2023-11-05,10.5,6.8,8.2,10.5,2.4,4.9,5.6,84.2,4.595,45.83,['rain'],0.0,0.0,67.8,33.1,196.3,989.9,89.3,24.3,32.8,2.8,2.0,33.1,22.7,06:42:21,16:20:24,"[0.2, 9.4, 19.5]","[-3.5, 3.5, 11.2]","[-9.4, 9.4, 19.5]","[0.0, 2.8, 24.2]","[43.3, 80.3, 94.3]","[0.0, 0.8, 12.0]","[15.1, 29.5, 56.2]","[57.6, 79.6, 104.4]","[27.6, 187.9, 260.2]","[23.4, 72.2, 99.6]"
2023-11-06,10.9,4.9,8.3,10.9,2.7,6.0,4.2,75.6,0.342,33.33,['rain'],0.0,0.0,56.5,27.3,227.6,1006.9,54.9,32.4,81.5,7.1,4.0,27.3,19.7,06:43:59,16:18:50,"[0.8, 8.8, 16.8]","[-4.5, 2.4, 8.3]","[-11.4, 8.8, 16.8]","[0.0, 2.1, 22.0]","[55.4, 83.0, 96.7]","[0.0, 0.8, 10.5]","[11.5, 27.0, 50.4]","[39.6, 68.0, 97.2]","[53.5, 188.8, 260.7]","[3.2, 65.6, 100.0]"
2023-11-07,11.6,4.9,7.5,11.6,2.8,5.7,4.2,80.8,0.101,12.5,['rain'],0.0,0.0,54.0,16.2,213.5,1015.5,56.6,39.0,91.0,8.0,4.0,16.2,11.8,06:45:37,16:17:18,"[2.1, 8.6, 15.3]","[-5.8, 3.1, 8.1]","[-16.1, 8.6, 15.3]","[0.0, 0.8, 6.0]","[64.8, 85.3, 96.8]","[0.0, 1.0, 8.6]","[18.7, 27.0, 50.4]","[46.8, 67.3, 93.6]","[57.2, 187.5, 242.8]","[12.9, 75.5, 100.0]"
2023-11-08,7.8,4.1,6.1,4.7,1.2,3.2,3.4,82.8,0.101,20.83,['rain'],0.0,0.0,50.4,22.8,243.0,1017.2,81.8,26.4,51.1,4.3,2.0,22.8,15.0,06:47:15,16:15:49,"[1.4, 9.1, 15.0]","[-3.5, 2.9, 7.6]","[-7.7, 9.1, 15.0]","[0.0, 2.2, 25.1]","[69.7, 85.1, 95.1]","[0.0, 1.0, 9.8]","[13.0, 24.5, 34.9]","[43.2, 71.3, 100.8]","[35.5, 189.7, 266.3]","[10.0, 68.9, 100.0]"
2023-11-09,9.3,1.6,5.8,5.6,-2.0,2.3,2.3,79.3,0.0,0.0,,0.0,0.0,69.2,33.0,186.5,1014.2,64.4,33.8,71.9,6.2,3.0,33.0,20.2,06:48:53,16:14:20,"[0.4, 8.1, 12.1]","[-4.1, 2.5, 7.5]","[-8.7, 8.1, 12.1]","[0.0, 1.5, 7.9]","[70.6, 87.6, 96.4]","[0.0, 1.1, 11.6]","[15.1, 27.0, 52.9]","[54.0, 68.8, 93.6]","[70.3, 184.5, 251.5]","[10.9, 69.3, 99.9]"
2023-11-10,8.6,5.7,6.8,6.1,2.8,3.8,4.8,87.4,5.201,54.17,['rain'],0.0,0.0,72.0,27.8,189.1,1006.5,98.1,13.6,19.1,1.5,1.0,27.8,17.0,06:50:30,16:12:54,"[0.5, 7.0, 13.9]","[-3.7, 1.5, 10.2]","[-8.5, 7.0, 13.9]","[0.0, 1.8, 13.1]","[72.2, 85.0, 96.2]","[0.0, 1.4, 13.1]","[16.2, 28.8, 44.3]","[39.6, 69.8, 122.4]","[43.6, 190.5, 293.5]","[34.5, 73.3, 99.7]"
2023-11-11,6.4,3.3,5.2,4.5,-0.2,2.9,4.0,92.2,4.503,58.33,['rain'],0.0,0.0,43.2,16.8,261.5,1003.3,96.0,11.6,37.1,3.2,2.0,16.8,10.5,06:52:07,16:11:30,"[0.3, 6.8, 15.2]","[-3.7, 2.0, 10.5]","[-9.5, 6.8, 15.2]","[0.0, 2.0, 29.0]","[57.3, 83.7, 95.1]","[0.0, 2.0, 14.0]","[16.2, 30.2, 51.5]","[46.8, 79.6, 133.2]","[58.3, 198.4, 330.8]","[12.9, 65.9, 100.0]"
2023-11-12,5.4,0.9,3.0,2.5,-1.9,-0.2,1.2,88.3,5.02,50.0,['rain'],0.0,0.8,39.6,17.0,245.2,1009.8,75.5,20.9,54.0,4.5,4.0,17.0,12.5,06:53:44,16:10:08,"[-0.6, 7.1, 14.5]","[-4.1, 1.6, 7.7]","[-9.8, 7.1, 14.5]","[0.0, 1.9, 11.8]","[65.9, 84.8, 94.8]","[0.0, 2.3, 14.7]","[12.6, 25.9, 49.7]","[54.0, 74.9, 115.2]","[15.2, 185.5, 250.8]","[0.0, 68.8, 100.0]"
2023-11-13,5.9,-0.4,2.8,3.0,-4.3,-0.3,1.2,89.6,0.853,29.17,['rain'],0.0,0.4,62.5,21.7,208.1,1012.5,85.2,17.6,41.2,3.6,2.0,21.7,12.3,06:55:21,16:08:48,"[-1.6, 6.8, 14.5]","[-6.5, 1.4, 8.1]","[-11.9, 6.8, 14.5]","[0.0, 2.0, 14.0]","[74.7, 86.6, 98.5]","[0.0, 2.5, 15.8]","[11.9, 26.6, 54.0]","[39.6, 65.9, 90.0]","[27.1, 187.5, 288.0]","[6.1, 73.2, 100.0]"
2023-11-14,10.4,6.6,8.3,10.4,2.4,5.3,5.3,81.4,1.623,20.83,['rain'],0.0,0.1,64.8,30.0,228.1,1007.0,88.0,22.4,46.2,4.0,3.0,30.0,21.0,06:56:57,16:07:30,"[-0.7, 6.7, 14.4]","[-5.1, 1.1, 6.4]","[-8.6, 6.7, 14.4]","[0.0, 0.5, 3.8]","[67.7, 85.2, 92.9]","[0.0, 2.4, 18.1]","[15.1, 24.5, 35.6]","[43.2, 61.2, 86.4]","[39.3, 179.0, 252.6]","[14.0, 66.8, 100.0]"
2023-11-15,8.0,5.3,6.9,4.9,3.0,3.8,5.1,88.6,5.557,91.67,['rain'],0.0,0.0,56.6,27.8,253.0,1009.6,93.1,18.9,16.9,1.4,1.0,27.8,18.3,06:58:33,16:06:14,"[-1.8, 7.0, 17.1]","[-5.0, 1.6, 10.3]","[-11.9, 7.0, 17.1]","[0.0, 1.1, 14.4]","[63.2, 86.2, 92.3]","[0.0, 2.3, 24.4]","[11.5, 29.2, 52.2]","[39.6, 72.4, 97.2]","[13.1, 178.9, 249.6]","[5.4, 71.2, 100.0]"
2023-11-16,7.4,4.4,5.5,4.4,1.5,2.7,4.0,90.6,1.008,50.0,['rain'],0.0,0.0,61.2,17.8,251.9,1015.3,90.0,18.6,46.7,4.0,2.0,17.8,13.2,07:00:09,16:05:00,"[-3.5, 6.9, 17.3]","[-5.1, 2.4, 14.1]","[-12.2, 6.9, 17.3]","[0.0, 1.0, 7.0]","[55.0, 87.2, 94.6]","[0.0, 2.5, 31.2]","[12.6, 28.8, 62.6]","[39.6, 68.8, 97.2]","[54.5, 189.1, 275.6]","[3.8, 81.0, 99.6]"
2023-11-17,5.2,1.4,3.3,2.6,-2.8,-0.4,1.3,86.9,4.414,79.17,"['rain', 'snow']",0.0,0.5,61.2,22.7,344.9,1012.5,94.4,19.0,20.4,1.7,1.0,22.7,15.3,07:01:43,16:03:49,"[-2.0, 6.8, 16.0]","[-7.8, 1.7, 7.2]","[-12.7, 6.8, 16.0]","[0.0, 1.1, 6.2]","[67.5, 86.5, 95.1]","[0.0, 2.4, 30.7]","[15.5, 26.6, 55.8]","[39.6, 65.5, 90.0]","[54.4, 195.6, 273.6]","[5.8, 76.8, 100.0]"
2023-11-18,2.3,-0.9,1.3,-1.1,-3.6,-2.1,-0.7,86.5,6.375,70.83,"['rain', 'snow']",0.1,1.3,54.4,17.9,331.0,1022.8,91.4,20.0,19.9,1.6,1.0,17.9,12.1,07:03:18,16:02:40,"[-1.9, 5.9, 12.9]","[-8.7, 1.4, 6.7]","[-14.1, 5.9, 12.9]","[0.0, 1.3, 7.7]","[75.8, 86.7, 97.3]","[0.0, 2.2, 29.2]","[20.2, 30.2, 45.7]","[46.8, 72.4, 100.8]","[45.6, 186.9, 255.0]","[37.9, 81.3, 99.9]"
2023-11-19,3.8,-1.4,1.1,-0.8,-5.5,-3.3,-0.1,91.7,0.567,41.67,"['rain', 'snow']",0.3,1.6,64.8,26.4,207.2,1016.6,97.2,13.4,12.9,1.1,1.0,26.4,18.2,07:04:51,16:01:33,"[-2.9, 6.3, 12.5]","[-6.0, 1.7, 6.1]","[-10.5, 6.3, 12.5]","[0.0, 2.2, 13.6]","[63.6, 84.7, 94.9]","[0.0, 2.5, 27.0]","[16.9, 31.0, 50.8]","[43.2, 71.3, 108.0]","[58.1, 204.2, 296.5]","[58.3, 84.2, 99.2]"
2023-11-20,7.6,3.9,5.9,4.4,-0.5,2.3,4.7,92.1,5.137,91.67,['rain'],0.0,1.3,61.2,22.8,233.3,1010.5,96.0,12.1,14.9,1.3,1.0,22.8,19.0,07:06:24,16:00:29,"[-1.8, 5.9, 12.2]","[-5.3, 0.8, 6.2]","[-11.9, 5.9, 12.2]","[0.0, 2.0, 10.3]","[67.3, 87.5, 98.0]","[0.0, 3.0, 23.5]","[10.4, 26.3, 41.8]","[43.2, 65.9, 104.4]","[76.2, 211.4, 260.7]","[15.6, 81.7, 100.0]"
2023-11-21,6.4,1.8,4.9,4.5,-3.0,2.2,3.8,92.4,1.659,41.67,['rain'],0.0,0.8,50.4,20.3,275.7,1012.3,87.6,14.9,37.5,3.3,3.0,20.3,12.5,07:07:56,15:59:27,"[-1.7, 5.3, 14.6]","[-4.9, 1.0, 9.6]","[-12.0, 5.3, 14.6]","[0.0, 2.0, 9.2]","[73.8, 88.7, 96.2]","[0.0, 4.0, 21.8]","[13.0, 26.6, 45.7]","[43.2, 65.2, 115.2]","[46.0, 188.2, 258.5]","[22.6, 78.5, 100.0]"
2023-11-22,0.9,-3.1,-1.8,-4.4,-8.5,-6.9,-3.6,87.6,0.283,16.67,"['rain', 'snow']",0.0,0.6,46.8,22.5,18.4,1025.3,98.4,13.0,18.0,1.6,1.0,22.5,17.5,07:09:27,15:58:28,"[-2.2, 5.3, 14.4]","[-6.1, 1.1, 7.4]","[-12.0, 5.3, 14.4]","[0.0, 1.2, 7.4]","[52.7, 86.4, 97.8]","[0.0, 3.9, 22.1]","[14.0, 27.0, 43.2]","[39.6, 70.2, 115.2]","[66.8, 186.5, 257.9]","[14.0, 78.9, 100.0]"
2023-11-23,4.5,-2.5,1.2,-0.8,-8.2,-4.5,-1.6,81.8,0.081,8.33,['rain'],0.0,0.7,67.3,34.5,222.4,1019.1,97.8,16.5,24.3,2.0,1.0,34.5,26.6,07:10:57,15:57:31,"[-3.5, 5.1, 10.9]","[-6.9, 0.7, 4.7]","[-13.7, 5.1, 10.9]","[0.0, 1.2, 11.3]","[73.2, 86.7, 97.6]","[0.0, 3.8, 21.0]","[16.9, 27.7, 38.5]","[39.6, 63.0, 100.8]","[42.7, 197.5, 270.2]","[22.5, 75.4, 99.1]"
2023-11-24,4.7,-0.1,2.3,0.1,-5.6,-2.6,0.0,84.6,6.721,75.0,"['rain', 'snow']",0.0,1.0,64.0,33.2,252.2,1000.7,88.2,21.6,25.9,2.4,2.0,33.2,22.2,07:12:26,15:56:37,"[-3.7, 4.7, 11.4]","[-6.8, 0.5, 6.3]","[-13.1, 4.7, 11.4]","[0.0, 1.0, 9.4]","[77.7, 87.0, 95.2]","[0.0, 3.9, 19.8]","[15.1, 27.4, 34.9]","[43.2, 70.6, 108.0]","[145.1, 213.5, 324.8]","[25.6, 74.9, 100.0]"
2023-11-25,0.1,-2.4,-1.2,-4.3,-6.5,-5.3,-3.4,84.8,3.333,95.83,"['rain', 'snow']",2.6,2.5,58.5,21.1,281.8,1001.9,90.6,16.8,38.7,3.4,3.0,21.1,13.4,07:13:54,15:55:45,"[-1.8, 4.8, 14.2]","[-6.0, 0.0, 6.4]","[-13.2, 4.8, 14.2]","[0.0, 0.9, 9.5]","[69.7, 86.6, 99.3]","[0.0, 4.3, 20.1]","[18.0, 31.0, 42.1]","[39.6, 74.2, 115.2]","[53.2, 212.0, 346.0]","[27.3, 78.8, 100.0]"
2023-11-26,-2.1,-4.3,-3.0,-4.5,-9.5,-7.3,-5.3,84.2,2.182,62.5,['snow'],1.5,2.8,50.4,17.3,304.5,1010.8,86.2,15.9,30.0,2.7,2.0,17.3,11.9,07:15:21,15:54:56,"[-1.5, 4.5, 13.5]","[-5.2, 0.1, 6.6]","[-11.7, 4.5, 13.5]","[0.0, 2.1, 24.3]","[60.1, 86.3, 97.5]","[0.0, 5.0, 22.5]","[14.8, 29.2, 39.6]","[46.8, 65.9, 108.0]","[36.5, 200.0, 253.4]","[38.5, 82.2, 100.0]"
2023-11-27,0.0,-3.9,-1.6,-3.5,-9.1,-5.6,-3.1,89.2,0.353,25.0,"['rain', 'snow']",0.6,2.7,50.4,16.0,220.1,1008.3,98.9,12.6,18.8,1.7,1.0,16.0,11.9,07:16:47,15:54:10,"[-2.9, 3.8, 15.1]","[-6.6, -0.1, 9.5]","[-11.8, 3.8, 15.1]","[0.0, 1.1, 8.5]","[74.1, 87.8, 97.9]","[0.0, 5.3, 18.9]","[8.3, 25.9, 38.5]","[43.2, 68.0, 111.6]","[28.1, 188.6, 279.5]","[47.5, 84.4, 99.6]"
